amount0In,amount0Out,amount1In,amount1Out,amountUSD,id,pair,sender,timestamp,to
356.848547,0,0,356.764351,356.8692426013120231924978001849511,0xb9b4c35ed10c00cbd8c0f99980b23f49733f31cc2993d015bcc357dd594e1300-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618619877,0x893158744e2da6fb99daec5997ca3a63e999fbf2
231.023988,0,0,231.483432,231.2415313390837892623674707715212,0xb9c432ebe361357bbd25f0062bf846a5504789c5f1f67c1a63b86ad16f095e91-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618698583,0xb4c471205e8c357e10bbecda80b6aefe9351f01b
260.095992,0,0,258.70053,259.3580304883350716891025324726309,0xba204b4a59241880c9b116689bcd4f5964e32135953b763e7675caf5525f8b89-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618693552,0x78053565f7df654a68796eaff5a335bafe6fa602
750,0,0,745.635185,747.7507510878818966458725816532515,0xba955b79e60e66773e6735ba2e463736886602c0eccfd4ee17b4b79310a91641-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618686905,0xee7306412f68dd31f9c23ffdcadf8aa2b4571763
0,398.051773,400,0,399.0366449691081056910029975970874,0xbabde58db47485c64e1c70acc6f3d27813a8a86503995b2f0e4948df08b82b95-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618683613,0x06bf7280c18855fc8d9817bc3e2c65afcba3e004
10184.282628,0,0,10195.898142,10190.23191477060236752048235843954,0xbbf02dedae0fa05912f1b2e7d2f341fca97366b6310022044eb5839cc4beec26-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618650838,0x9059b7c20390161af7a8fd2aac21f1b9ac7b22be
0,3903.397996,3912.789253,0,3906.62616596016050649681776342487,0xbc0b047db634a77a612babd0efe411c0154e5063039cdcd39721efc8f728de1d-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618678831,0xffff592ae6ac04bdffc278ba03f3f34aa8a570ad
10000,0,0,9994.494727,9998.42045886789102584218117279936,0xbc8d8b76e5b7fb90e45ba98e95b35a4e4d9c9f49a0515318b7eb8e663f32c4e6-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618619986,0xf8d99cf7046dedcb1dc8cfc309aa96946c9b9db2
0,15495,15528.218528,0,15511.8433787665066833747257647838,0xbd01975989efff46e5089c51129023534a3b39e236f910b4c8ab5bb8eac451f4-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618695216,0x4db32f1b39e2c89975c6122d9e904352e968bc3f
0,5000,5009.080189,0,5003.702521323639834838411573773425,0xbd9113e7063e2570b7c99009f2984a8054ca716c7bd7ae624a27b3b87690ffdd-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618624013,0x9b4b4081ba1ac9471c67fe77005dcd4f0af561a9
1002.425855,0,0,996.401275,999.499564309999273667389630404177,0xbdb1126c4d0b9edf585bdc71cc660a572187068ac39df8e45510dda1df90aafc-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618686319,0xfb29937b30a4f6ffdce12edfbf9217a26b5c2795
0,14045.315475,14056.775379,0,14045.45374385743858156633301226783,0xbe48a850d2359aba6ed26ef196adaf93808bbee25c4e5580306ba3839edb54a5-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618627949,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc
384.652697,0,0,384.371769,384.6461900289684378879907263966913,0xbe8f0892bba49e968f04394c36e0278685276f80bbd2408513fdcaf0e91ec7ae-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618670711,0x7e93e92a7de6c16df8780c15e37155d08dce8b09
0,4000,4016.066108,0,4012.050678642181862257652611680062,0xbf2b0830eb6e1432c0e0a158fdd6f9ca62c8b166eaf0d7977cbea1343a2e73d4-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618675801,0xec7f46d88b7bbcdf69419d19099bd6394a3d8f95
600,0,0,597.355541,598.5348659564509064950675641511995,0xbf3015273a173c17198d88ab11bcaff0ef5bd6102525c5a6d2ef87d78638918e-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618624562,0x19dff439fd91c3946b98eb65e07368c5c8c3414d
0,26967.375002,27000,0,26976.69547799165884805419747939791,0xbf439dcc80da68b57feb2a6b2717903909b49543483e8c459a7de3d931ba3b86-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618630652,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc
0,1850.002669,1855.410829,0,1852.578852997553948089978034102069,0xbf782fbd5312ffad5225d8cb3cd0c79440ee08357aaa5447d47e8a4266bd959b-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618661890,0xf03c47132aadcfb4cb395851731ebef9517420bf
0,14531.993828,14533.261816,0,14534.58149182098316536227738021593,0xc0024c6d6792b4859ed2b324b24f470a27beb711c078b2c5d98ca8d8808cdd5a-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618629811,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc
7025,0,0,7009.478437,7016.44462797781048233633316592643,0xc0207ca534a0d8a49054a886ed5b2b19a8b408e8081bd6d3230ce4cea43b829e-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618674851,0x90022d8bf3b5bde7e24894119e778c65f52d3f33
0,5000,5014.372726,0,5008.837520137494742638950653876615,0xc195f03e1e97c0162ae2370135e144b379214df36e6cab31de59bd5c03737d65-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618659743,0x8b9e1a49a4ba4a6051f1dd185abb176884a8e8df
2344.806701,0,0,2334.609024,2340.027910244247278285758605959772,0xc215a04e51382b837b55c1cac3db76a20d736747fe0de39b44be7501cbbdcfab-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618643602,0xc42b499f9609f3c38e2f076a4885fc50e73d726b
0,4005,4023.967763,0,4015.836381196502900512312841335809,0xc2cc8b82bfe974005791e89175635544a4fc2e958100e690f16ab369ad121aa5-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618637667,0x01cd6fee9da9d3a544f3cf96e5bb73fe6b3f8f5a
0,2100,2102.681317,0,2101.748667157121497771290454429959,0xc2f4769d1d092ba144eec20d9edae19242da0c70778449c13b15702f0c6994ec-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618696228,0x656e05280c9bb353472cd865fa1d353612f6ed32
10423.137752,0,0,10411.146731,10415.54807574739227507032416967627,0xc38bd7add9ad67edd5c2ad6c4ff662aefcc008fb10253d0ed700f36ce811a5f0-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618684187,0x490bfec15503b9c4c8f1a41dc0cbe4b7bc7226f5
810.628826,0,0,809.715944,810.43290171305043277807551284967,0xc4e5b2f614865d7f1184e00448425ae96bedc08aeaf194e4e9493547d08efefd-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618671126,0x3cc671c49736e2da632ed24bae8bc1037f435dbb
0,4948.425879,4975.751625,0,4960.33015778707603747655991511609,0xc541f320f982c1de7dc3f9787011ac164872c884b9c71aabd4b8b7bf7ce1d441-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618665942,0x2091b12446f0e79cc5ea6657ed52a9dee5ee91a8
0,10000,10044.939039,0,10023.61953785746335429560548197228,0xc594b1a7f6b4873b2bb9c0e8224dd4a1aafe3a65fe1c0715882063ae6ef989d5-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618637969,0xe49715c2f2d8004937d208b81736e0fddef73d6c
3770.696214,0,0,3777.652382,3772.955156473210707341116720032442,0xc649feb6665fc04ebd4866d01f56936cc4adc032e97c7ebfe5ec7094358852b0-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618650165,0x66b8c2f780710874fb21d2795404102010d7a034
181.752469,0,0,180.548923,181.2178602929878234339547631360442,0xc68e6874c675205639c72c82ccaa2c605635aa1daa6391c1a1c5ae1ecc9f96f6-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618636465,0x7e6d4318e48edf787ec4d0a231ba2850bc4dcf01
0,31761.991233,31843.610451,0,31815.38856667760370329024555002853,0xc6d6d8798da1abfb3c3b3956ec74a393397ad514250c5625d407c3dcbe6a182a-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618637595,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc
4549.991291,0,0,4529.547304,4542.520364070458918617513767879337,0xc7295ced843a774a56c90201525cb3698fdf1d247fd8123feffe5743633e64d7-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618645528,0xde3015690739fc92a27a694750fb83479d16d37b
0,1993.578355,2000,0,1997.160983320819878059283013563556,0xc7626d65716e92367df547aaad6937df990d3e21b6de4c174700a36eb4d0cb51-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618660436,0x8a731e7fe06ad1a465683270239475302bddc78f
3004.24307,0,0,2989.2972,2998.272394293220504529134280270888,0xc7d744c88be826341ff5c469956169454f9d57380446eaa6495e476e1e3aa203-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618688382,0x103fdcce423e05f98225803ef954623f358ae64a
3558.49,0,0,3551.965573,3555.049478283309492756355989640659,0xc9967b5368a3f9506c02c833cf46addf7cc89887e449d032f9dea49cbd12f55a-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618639235,0x7005ad99a0cde42e339e3102c6620c4e83fbedba
0,4026.855219,4034.648006,0,4030.527328897059594387715797860557,0xc99dd6fe65235f09ec2bb8f638ec03cba40481f58d1c52eadd2905bb713d0ed1-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618623546,0x8df6084e3b84a65ab9dd2325b5422e5debd8944a
28023.277419,0,0,27926.143332,27979.27699227590280731747872929262,0xca0687b8803a64547ee3f69380af9ae22f7ae98b1d742943d8d92c7c2ebcf482-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618621473,0xd0d5c06095a1ec915eaea92259cc1ce22ce01687
10565.650045,0,0,10493.434263,10529.98872489702436466838628564514,0xca0d25626700cce86d3df30d2c1d98a82af5b5bd4a70e949fcd81a57ffbfc357-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618635793,0xe3d3b1d76d81f748c24646c9e28ee8a3c0712078
0,172560.831082,171600,0,172093.2241493476225544889761638226,0xca9b1b755678fa739bf2f6624fc749e397021dd6b998e56612e62a61f0451301-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x6cdc900324c935a2807ecc308f8ead1fcd62fe35,1618686144,0x6cdc900324c935a2807ecc308f8ead1fcd62fe35
0,20427.90205,20569.006579,0,20510.56207955343212721023545104449,0xcbc5504d9c0b1a75fe182adf2fd763a39d7faa75579a0745cffb8307d245c8e3-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618669585,0x85673c92f0f27a9c4d8c221f6bfefa33b716338a
0,1000.26497,1001.324783,0,1000.667365545876481131597559848653,0xcd87d664494d58be2f2d5721c154a08f46ce36f2bda313d36fdac78698bbaf50-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x11111112542d85b3ef69ae05771c2dccff4faa26,1618691397,0xe93dc496dbc669d7ee4f03b0eb0a10bb13a4b2a4
5630.162736,0,0,5636.391282,5634.46935546722192527827064525395,0xcda7c9b670ab288d180358a736d3587eb9d58b4729002916f7b9746a6dc611c6-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618657620,0x9bed6b330a95bd5e85115e5c67f81ca64004ddb1
0,2498.354339,2500.085071,0,2499.509896137183602781754784040773,0xcde4dae82b7ff2ff22ee4b2c4f10050cb9ef8b001fc4e38e20adb02c0600e725-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618642498,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc
504000,0,0,495959.690099,500015.9341583631557442127871543795,0xcdfcfc11c62ff05f8876afb514c0b3a86d9a4062b9e40cd206f011a2ac1c3ba5-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618686141,0xc5834255e23a2207916beccda65f17c8a58fef1d
1429.338468,0,0,1431.309683,1430.780349157177863524182117637253,0xce17024c1de934ffad38fbc771176e7c1367ba9879a5c32f53b5d598b31f47bb-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618657231,0xedd57b0d2b59b2eabececb3e54f021d57b2f2546
5683.679095,0,0,5685.756934,5687.086597454481476568768036698005,0xce2ff1448270829a58591afd800f678f9ad7bd54197dc12a4c506cf3645b467b-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618655279,0x1ebfa8459dd678386030687af6b1f6267a02d9d3
1005.683589,0,0,1007.072603,1007.058437743864271186758230708807,0xce4751404781ce48c7bdc95872d398e10264059fe5dbf80751073366a0d524b5-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618669830,0xa3d4a133e2bc82d439117979e0941d0aabeade9b
236.273862,0,0,236.004861,236.1437040237704512182273748732264,0xce5a1da179213e3c89c959c9360064a85836ac14bc0e2b5fd28d91034727b945-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618680369,0x4f1d67645be3caffc3d1346fb6c69b631db11858
